ID,650.4205,652.2841,654.1478,656.0115,657.8751,659.7388,661.6025,663.4661,665.3298,667.1935,669.0571,670.9208,672.7845,674.6481,676.5118,678.3755,680.2392,682.1028,683.9665,685.8302,687.6938,689.5575,691.4212,693.2848,695.1485,697.0122,698.8758,700.7395,702.6032,704.4669,706.3305,708.1942,710.0579,711.9215,713.7852,715.6489,717.5125,719.3762,721.2399,723.1035,724.9672,726.8309,728.6945,730.5582,732.4219,734.2856,736.1492,738.0129,739.8766,741.7402,743.6039,745.4676,747.3312,749.1949,751.0586,752.9222,754.7859,756.6496,758.5132,760.3769,762.2406,764.1043,765.9679,767.8316,769.6953,771.5589,773.4226,775.2863,777.1499,779.0136,780.8773,782.7409,784.6046,786.4683,788.332,790.1956,792.0593,793.923,795.7866,797.6503,799.514,801.3776,803.2413,805.105,806.9686,808.8323,810.696,812.5596,814.4233,816.287,818.1507,820.0143,821.878,823.7417,825.6053,827.469,829.3327,831.1963,833.06,834.9237,836.7873,838.651,840.5147,842.3784,844.242,846.1057,847.9694,849.833,851.6967,853.5604,855.424,857.2877,859.1514,861.015,862.8787,864.7424,866.606,868.4697,870.3334,872.1971,874.0607,875.9244,877.7881,879.6517,881.5154,883.3791,885.2427,887.1064,888.9701,890.8337,892.6974,894.5611,896.4247,898.2884,900.1521,902.0158,903.8794,905.7431,907.6068,909.4704,911.3341,913.1978,915.0614,916.9251,918.7888,920.6524,922.5161,924.3798,926.2435,928.1071,929.9708,931.8345,933.6981,935.5618,937.4255,939.2891,941.1528,943.0165,944.8801,946.7438,948.6075,950.4711,952.3348,954.1985,956.0622,957.9258,959.7895,961.6532,963.5168,965.3805,967.2442,969.1078,970.9715,972.8352,974.6988,976.5625,978.4262,980.2899,982.1535,984.0172,985.8809,987.7445,989.6082,991.4719,993.3355,995.1992,997.0629,998.9265,1000.7902,1002.6539,1004.5175,1006.3812,1008.2449,1010.1086,1011.9722,1013.8359,1015.6996,1017.5632,1019.4269,1021.2906,1023.1542,1025.0179,1026.8816,1028.7452,1030.6089,1032.4726,1034.3362,1036.1999,1038.0636,1039.9273,1041.7909,1043.6546,1045.5183,1047.3819,1049.2456,1051.1093,1052.9729,1054.8366,1056.7003,1058.5639,1060.4276,1062.2913,1064.155,1066.0186,1067.8823,1069.746,1071.6096,1073.4733,1075.337,1077.2006,1079.0643,1080.928,1082.7916,1084.6553,1086.519,1088.3826,1090.2463,1092.11,1093.9737,1095.8373,1097.701,1099.5647,1101.4283,1103.292,1105.1557,1107.0193,1108.883,1110.7467,1112.6103,1114.474,1116.3377,1118.2014,1120.065,1121.9287,1123.7924,1125.656,1127.5197,1129.3834,1131.247,1133.1107,1134.9744,1136.838,1138.7017,1140.5654,1142.429,1144.2927,1146.1564,1148.0201,1149.8837,1151.7474,1153.6111,1155.4747,1157.3384,1159.2021,1161.0657,1162.9294,1164.7931,1166.6567,1168.5204,1170.3841,1172.2477,1174.1114,1175.9751,1177.8388,1179.7024,1181.5661,1183.4298,1185.2934,1187.1571,1189.0208,1190.8844,1192.7481,1194.6118,1196.4754,1198.3391,1200.2028,1202.0665,1203.9301,1205.7938,1207.6575,1209.5211,1211.3848,1213.2485,1215.1121,1216.9758,1218.8395,1220.7031,1222.5668,1224.4305,1226.2941,1228.1578,1230.0215,1231.8852,1233.7488,1235.6125,1237.4762,1239.3398,1241.2035,1243.0672,1244.9308,1246.7945,1248.6582,1250.5218,1252.3855,1254.2492,1256.1129,1257.9765,1259.8402,1261.7039,1263.5675,1265.4312,1267.2949,1269.1585,1271.0222,1272.8859,1274.7495,1276.6132,1278.4769,1280.3405,1282.2042,1284.0679,1285.9316,1287.7952,1289.6589,1291.5226,1293.3862,1295.2499,1297.1136,1298.9772,1300.8409,1302.7046,1304.5682,1306.4319,1308.2956,1310.1592,1312.0229,1313.8866,1315.7503,1317.6139,1319.4776,1321.3413,1323.2049,1325.0686,1326.9323,1328.7959,1330.6596,1332.5233,1334.3869,1336.2506,1338.1143,1339.978,1341.8416,1343.7053,1345.569,1347.4326,1349.2963,1351.16,1353.0236,1354.8873,1356.751,1358.6146,1360.4783,1362.342,1364.2056,1366.0693,1367.933,1369.7967,1371.6603,1373.524,1375.3877,1377.2513,1379.115,1380.9787,1382.8423,1384.706,1386.5697,1388.4333,1390.297,1392.1607,1394.0244,1395.888,1397.7517,1399.6154,1401.479,1403.3427,1405.2064,1407.07,1408.9337,1410.7974,1412.661,1414.5247,1416.3884,1418.252,1420.1157,1421.9794,1423.8431,1425.7067,1427.5704,1429.4341,1431.2977,1433.1614,1435.0251,1436.8887,1438.7524,1440.6161,1442.4797,1444.3434,1446.2071,1448.0707,1449.9344,1451.7981,1453.6618,1455.5254,1457.3891,1459.2528,1461.1164,1462.9801,1464.8438,1466.7074,1468.5711,1470.4348,1472.2984,1474.1621,1476.0258,1477.8895,1479.7531,1481.6168,1483.4805,1485.3441,1487.2078,1489.0715,1490.9351,1492.7988,1494.6625,1496.5261,1498.3898,1500.2535,1502.1171,1503.9808,1505.8445,1507.7082,1509.5718,1511.4355,1513.2992,1515.1628,1517.0265,1518.8902,1520.7538,1522.6175,1524.4812,1526.3448,1528.2085,1530.0722,1531.9359,1533.7995,1535.6632,1537.5269,1539.3905,1541.2542,1543.1179,1544.9815,1546.8452,1548.7089,1550.5725,1552.4362,1554.2999,1556.1635,1558.0272,1559.8909,1561.7546,1563.6182,1565.4819,1567.3456,1569.2092,1571.0729,1572.9366,1574.8002,1576.6639,1578.5276,1580.3912,1582.2549,1584.1186,1585.9822,1587.8459,1589.7096,1591.5733,1593.4369,1595.3006,1597.1643,1599.0279,1600.8916,1602.7553,1604.6189,1606.4826,1608.3463,1610.2099,1612.0736,1613.9373,1615.801,1617.6646,1619.5283,1621.392,1623.2556,1625.1193,1626.983,1628.8466,1630.7103,1632.574,1634.4376,1636.3013,1638.165,1640.0286,1641.8923,1643.756,1645.6197,1647.4833,1649.347,1651.2107,1653.0743,1654.938,1656.8017,1658.6653,1660.529,1662.3927,1664.2563,1666.12,1667.9837,1669.8474,1671.711,1673.5747,1675.4384,1677.302,1679.1657,1681.0294,1682.893,1684.7567,1686.6204,1688.484,1690.3477,1692.2114,1694.075,1695.9387,1697.8024,1699.6661,1701.5297,1703.3934,1705.2571,1707.1207,1708.9844,1710.8481,1712.7117,1714.5754,1716.4391,1718.3027,1720.1664,1722.0301,1723.8937,1725.7574,1727.6211,1729.4848,1731.3484,1733.2121,1735.0758,1736.9394,1738.8031,1740.6668,1742.5304,1744.3941,1746.2578,1748.1214,1749.9851,1751.8488,1753.7125,1755.5761,1757.4398,1759.3035,1761.1671,1763.0308,1764.8945,1766.7581,1768.6218,1770.4855,1772.3491,1774.2128,1776.0765,1777.9401,1779.8038,1781.6675,1783.5312,1785.3948,1787.2585,1789.1222,1790.9858,1792.8495,1794.7132,1796.5768,1798.4405,1800.3042,1802.1678,1804.0315,1805.8952,1807.7589,1809.6225,1811.4862,1813.3499,1815.2135,1817.0772,1818.9409,1820.8045,1822.6682,1824.5319,1826.3955,1828.2592,1830.1229,1831.9865,1833.8502,1835.7139,1837.5776,1839.4412,1841.3049,1843.1686,1845.0322,1846.8959,1848.7596,1850.6232,1852.4869,1854.3506,1856.2142,1858.0779,1859.9416,1861.8052,1863.6689,1865.5326,1867.3963,1869.2599,1871.1236,1872.9873,1874.8509,1876.7146,1878.5783,1880.4419,1882.3056,1884.1693,1886.0329,1887.8966,1889.7603,1891.624,1893.4876,1895.3513,1897.215,1899.0786,1900.9423,1902.806,1904.6696,1906.5333,1908.397,1910.2606,1912.1243,1913.988,1915.8516,1917.7153,1919.579,1921.4427,1923.3063,1925.17,1927.0337,1928.8973,1930.761,1932.6247,1934.4883,1936.352,1938.2157,1940.0793,1941.943,1943.8067,1945.6704,1947.534,1949.3977,1951.2614,1953.125,1954.9887,1956.8524,1958.716,1960.5797,1962.4434,1964.307,1966.1707,1968.0344,1969.898,1971.7617,1973.6254,1975.4891,1977.3527,1979.2164,1981.0801,1982.9437,1984.8074,1986.6711,1988.5347,1990.3984,1992.2621,1994.1257,1995.9894,1997.8531,1999.7167,2001.5804,2003.4441,2005.3078,2007.1714,2009.0351,2010.8988,2012.7624,2014.6261,2016.4898,2018.3534,2020.2171,2022.0808,2023.9444,2025.8081,2027.6718,2029.5355,2031.3991,2033.2628,2035.1265,2036.9901,2038.8538,2040.7175,2042.5811,2044.4448,2046.3085,2048.1721,2050.0358,2051.8995,2053.7631,2055.6268,2057.4905,2059.3542,2061.2178,2063.0815,2064.9452,2066.8088,2068.6725,2070.5362,2072.3998,2074.2635,2076.1272,2077.9908,2079.8545,2081.7182,2083.5819,2085.4455,2087.3092,2089.1729,2091.0365,2092.9002,2094.7639,2096.6275,2098.4912,2100.3549,2102.2185,2104.0822,2105.9459,2107.8095,2109.6732,2111.5369,2113.4006,2115.2642,2117.1279,2118.9916,2120.8552,2122.7189,2124.5826,2126.4462,2128.3099,2130.1736,2132.0372,2133.9009,2135.7646,2137.6282,2139.4919,2141.3556,2143.2193,2145.0829,2146.9466,2148.8103,2150.6739,2152.5376,2154.4013,2156.2649,2158.1286,2159.9923,2161.8559,2163.7196,2165.5833,2167.447,2169.3106,2171.1743,2173.038,2174.9016,2176.7653,2178.629,2180.4926,2182.3563,2184.22,2186.0836,2187.9473,2189.811,2191.6746,2193.5383,2195.402,2197.2657,2199.1293,2200.993,2202.8567,2204.7203,2206.584,2208.4477,2210.3113,2212.175,2214.0387,2215.9023,2217.766,2219.6297,2221.4934,2223.357,2225.2207,2227.0844,2228.948,2230.8117,2232.6754,2234.539,2236.4027,2238.2664,2240.13,2241.9937,2243.8574,2245.721,2247.5847,2249.4484,2251.3121,2253.1757,2255.0394,2256.9031,2258.7667,2260.6304,2262.4941,2264.3577,2266.2214,2268.0851,2269.9487,2271.8124,2273.6761,2275.5397,2277.4034,2279.2671,2281.1308,2282.9944,2284.8581,2286.7218,2288.5854,2290.4491,2292.3128,2294.1764,2296.0401,2297.9038,2299.7674,2301.6311,2303.4948,2305.3585,2307.2221,2309.0858,2310.9495,2312.8131,2314.6768,2316.5405,2318.4041,2320.2678,2322.1315,2323.9951,2325.8588,2327.7225,2329.5861,2331.4498,2333.3135,2335.1772,2337.0408,2338.9045,2340.7682,2342.6318,2344.4955,2346.3592,2348.2228,2350.0865,2351.9502,2353.8138,2355.6775,2357.5412,2359.4049,2361.2685,2363.1322,2364.9959,2366.8595,2368.7232,2370.5869,2372.4505,2374.3142,2376.1779,2378.0415,2379.9052,2381.7689,2383.6325,2385.4962,2387.3599,2389.2236,2391.0872,2392.9509,2394.8146,2396.6782,2398.5419,2400.4056,2402.2692,2404.1329,2405.9966,2407.8602,2409.7239,2411.5876,2413.4512,2415.3149,2417.1786,2419.0423,2420.9059,2422.7696,2424.6333,2426.4969,2428.3606,2430.2243,2432.0879,2433.9516,2435.8153,2437.6789,2439.5426,2441.4063,2443.27,2445.1336,2446.9973,2448.861,2450.7246,2452.5883,2454.452,2456.3156,2458.1793,2460.043,2461.9066,2463.7703,2465.634,2467.4976,2469.3613,2471.225,2473.0887,2474.9523,2476.816,2478.6797,2480.5433,2482.407,2484.2707,2486.1343,2487.998,2489.8617,2491.7253,2493.589,2495.4527,2497.3164,2499.18,2501.0437,2502.9074,2504.771,2506.6347,2508.4984,2510.362,2512.2257,2514.0894,2515.953,2517.8167,2519.6804,2521.544,2523.4077,2525.2714,2527.1351,2528.9987,2530.8624,2532.7261,2534.5897,2536.4534,2538.3171,2540.1807,2542.0444,2543.9081,2545.7717,2547.6354,2549.4991,2551.3627,2553.2264,2555.0901,2556.9538,2558.8174,2560.6811,2562.5448,2564.4084,2566.2721,2568.1358,2569.9994,2571.8631,2573.7268,2575.5904,2577.4541,2579.3178,2581.1815,2583.0451,2584.9088,2586.7725,2588.6361,2590.4998,2592.3635,2594.2271,2596.0908,2597.9545,2599.8181,2601.6818,2603.5455,2605.4091,2607.2728,2609.1365,2611.0002,2612.8638,2614.7275,2616.5912,2618.4548,2620.3185,2622.1822,2624.0458,2625.9095,2627.7732,2629.6368,2631.5005,2633.3642,2635.2279,2637.0915,2638.9552,2640.8189,2642.6825,2644.5462,2646.4099,2648.2735,2650.1372,2652.0009,2653.8645,2655.7282,2657.5919,2659.4555,2661.3192,2663.1829,2665.0466,2666.9102,2668.7739,2670.6376,2672.5012,2674.3649,2676.2286,2678.0922,2679.9559,2681.8196,2683.6832,2685.5469,2687.4106,2689.2742,2691.1379,2693.0016,2694.8653,2696.7289,2698.5926,2700.4563,2702.3199,2704.1836,2706.0473,2707.9109,2709.7746,2711.6383,2713.5019,2715.3656,2717.2293,2719.093,2720.9566,2722.8203,2724.684,2726.5476,2728.4113,2730.275,2732.1386,2734.0023,2735.866,2737.7296,2739.5933,2741.457,2743.3206,2745.1843,2747.048,2748.9117,2750.7753,2752.639,2754.5027,2756.3663,2758.23,2760.0937,2761.9573,2763.821,2765.6847,2767.5483,2769.412,2771.2757,2773.1394,2775.003,2776.8667,2778.7304,2780.594,2782.4577,2784.3214,2786.185,2788.0487,2789.9124,2791.776,2793.6397,2795.5034,2797.367,2799.2307,2801.0944,2802.9581,2804.8217,2806.6854,2808.5491,2810.4127,2812.2764,2814.1401,2816.0037,2817.8674,2819.7311,2821.5947,2823.4584,2825.3221,2827.1857,2829.0494,2830.9131,2832.7768,2834.6404,2836.5041,2838.3678,2840.2314,2842.0951,2843.9588,2845.8224,2847.6861,2849.5498,2851.4134,2853.2771,2855.1408,2857.0045,2858.8681,2860.7318,2862.5955,2864.4591,2866.3228,2868.1865,2870.0501,2871.9138,2873.7775,2875.6411,2877.5048,2879.3685,2881.2321,2883.0958,2884.9595,2886.8232,2888.6868,2890.5505,2892.4142,2894.2778,2896.1415,2898.0052,2899.8688,2901.7325,2903.5962,2905.4598,2907.3235,2909.1872,2911.0509,2912.9145,2914.7782,2916.6419,2918.5055,2920.3692,2922.2329,2924.0965,2925.9602,2927.8239,2929.6875,2931.5512,2933.4149,2935.2785,2937.1422,2939.0059,2940.8696,2942.7332,2944.5969,2946.4606,2948.3242,2950.1879,2952.0516,2953.9152,2955.7789,2957.6426,2959.5062,2961.3699,2963.2336,2965.0972,2966.9609,2968.8246,2970.6883,2972.5519,2974.4156,2976.2793,2978.1429,2980.0066,2981.8703,2983.7339,2985.5976,2987.4613,2989.3249,2991.1886,2993.0523,2994.916,2996.7796,2998.6433,3000.507,3002.3706,3004.2343,3006.098,3007.9616,3009.8253,3011.689,3013.5526,3015.4163,3017.28,3019.1436,3021.0073,3022.871,3024.7347,3026.5983,3028.462,3030.3257,3032.1893,3034.053,3035.9167,3037.7803,3039.644,3041.5077,3043.3713,3045.235,3047.0987,3048.9624,3050.826,3052.6897,3054.5534,3056.417,3058.2807,3060.1444,3062.008,3063.8717,3065.7354,3067.599,3069.4627,3071.3264,3073.19,3075.0537,3076.9174,3078.7811,3080.6447,3082.5084,3084.3721,3086.2357,3088.0994,3089.9631,3091.8267,3093.6904,3095.5541,3097.4177,3099.2814,3101.1451,3103.0087,3104.8724,3106.7361,3108.5998,3110.4634,3112.3271,3114.1908,3116.0544,3117.9181,3119.7818,3121.6454,3123.5091,3125.3728,3127.2364,3129.1001,3130.9638,3132.8275,3134.6911,3136.5548,3138.4185,3140.2821,3142.1458,3144.0095,3145.8731,3147.7368,3149.6005,3151.4641,3153.3278,3155.1915,3157.0551,3158.9188,3160.7825,3162.6462,3164.5098,3166.3735,3168.2372,3170.1008,3171.9645,3173.8282,3175.6918,3177.5555,3179.4192,3181.2828,3183.1465,3185.0102,3186.8739,3188.7375,3190.6012,3192.4649,3194.3285,3196.1922,3198.0559,3199.9195,3201.7832,3203.6469,3205.5105,3207.3742,3209.2379,3211.1015,3212.9652,3214.8289,3216.6926,3218.5562,3220.4199,3222.2836,3224.1472,3226.0109,3227.8746,3229.7382,3231.6019,3233.4656,3235.3292,3237.1929,3239.0566,3240.9202,3242.7839,3244.6476,3246.5113,3248.3749,3250.2386,3252.1023,3253.9659,3255.8296,3257.6933,3259.5569,3261.4206,3263.2843,3265.1479,3267.0116,3268.8753,3270.739,3272.6026,3274.4663,3276.33,3278.1936,3280.0573,3281.921,3283.7846,3285.6483,3287.512,3289.3756,3291.2393,3293.103,3294.9666,3296.8303,3298.694,3300.5577,3302.4213,3304.285,3306.1487,3308.0123,3309.876,3311.7397,3313.6033,3315.467,3317.3307,3319.1943,3321.058,3322.9217,3324.7854,3326.649,3328.5127,3330.3764,3332.24,3334.1037,3335.9674,3337.831,3339.6947,3341.5584,3343.422,3345.2857,3347.1494,3349.013,3350.8767,3352.7404,3354.6041,3356.4677,3358.3314,3360.1951,3362.0587,3363.9224,3365.7861,3367.6497,3369.5134,3371.3771,3373.2407,3375.1044,3376.9681,3378.8317,3380.6954,3382.5591,3384.4228,3386.2864,3388.1501,3390.0138,3391.8774,3393.7411,3395.6048,3397.4684,3399.3321,3401.1958,3403.0594,3404.9231,3406.7868,3408.6505,3410.5141,3412.3778,3414.2415,3416.1051,3417.9688,3419.8325,3421.6961,3423.5598,3425.4235,3427.2871,3429.1508,3431.0145,3432.8781,3434.7418,3436.6055,3438.4692,3440.3328,3442.1965,3444.0602,3445.9238,3447.7875,3449.6512,3451.5148,3453.3785,3455.2422,3457.1058,3458.9695,3460.8332,3462.6969,3464.5605,3466.4242,3468.2879,3470.1515,3472.0152,3473.8789,3475.7425,3477.6062,3479.4699,3481.3335,3483.1972,3485.0609,3486.9245,3488.7882,3490.6519,3492.5156,3494.3792,3496.2429,3498.1066,3499.9702,3501.8339,3503.6976,3505.5612,3507.4249,3509.2886,3511.1522,3513.0159,3514.8796,3516.7432,3518.6069,3520.4706,3522.3343,3524.1979,3526.0616,3527.9253,3529.7889,3531.6526,3533.5163,3535.3799,3537.2436,3539.1073,3540.9709,3542.8346,3544.6983,3546.562,3548.4256,3550.2893,3552.153,3554.0166,3555.8803,3557.744,3559.6076,3561.4713,3563.335,3565.1986,3567.0623,3568.926,3570.7896,3572.6533,3574.517,3576.3807,3578.2443,3580.108,3581.9717,3583.8353,3585.699,3587.5627,3589.4263,3591.29,3593.1537,3595.0173,3596.881,3598.7447,3600.6084,3602.472,3604.3357,3606.1994,3608.063,3609.9267,3611.7904,3613.654,3615.5177,3617.3814,3619.245,3621.1087,3622.9724,3624.836,3626.6997,3628.5634,3630.4271,3632.2907,3634.1544,3636.0181,3637.8817,3639.7454,3641.6091,3643.4727,3645.3364,3647.2001,3649.0637,3650.9274,3652.7911,3654.6547,3656.5184,3658.3821,3660.2458,3662.1094,3663.9731,3665.8368,3667.7004,3669.5641,3671.4278,3673.2914,3675.1551,3677.0188,3678.8824,3680.7461,3682.6098,3684.4735,3686.3371,3688.2008,3690.0645,3691.9281,3693.7918,3695.6555,3697.5191,3699.3828,3701.2465,3703.1101,3704.9738,3706.8375,3708.7011,3710.5648,3712.4285,3714.2922,3716.1558,3718.0195,3719.8832,3721.7468,3723.6105,3725.4742,3727.3378,3729.2015,3731.0652,3732.9288,3734.7925,3736.6562,3738.5199,3740.3835,3742.2472,3744.1109,3745.9745,3747.8382,3749.7019,3751.5655,3753.4292,3755.2929,3757.1565,3759.0202,3760.8839,3762.7475,3764.6112,3766.4749,3768.3386,3770.2022,3772.0659,3773.9296,3775.7932,3777.6569,3779.5206,3781.3842,3783.2479,3785.1116,3786.9752,3788.8389,3790.7026,3792.5662,3794.4299,3796.2936,3798.1573,3800.0209,3801.8846,3803.7483,3805.6119,3807.4756,3809.3393,3811.2029,3813.0666,3814.9303,3816.7939,3818.6576,3820.5213,3822.385,3824.2486,3826.1123,3827.976,3829.8396,3831.7033,3833.567,3835.4306,3837.2943,3839.158,3841.0216,3842.8853,3844.749,3846.6126,3848.4763,3850.34,3852.2037,3854.0673,3855.931,3857.7947,3859.6583,3861.522,3863.3857,3865.2493,3867.113,3868.9767,3870.8403,3872.704,3874.5677,3876.4314,3878.295,3880.1587,3882.0224,3883.886,3885.7497,3887.6134,3889.477,3891.3407,3893.2044,3895.068,3896.9317,3898.7954,3900.659,3902.5227,3904.3864,3906.2501,3908.1137,3909.9774,3911.8411,3913.7047,3915.5684,3917.4321,3919.2957,3921.1594,3923.0231,3924.8867,3926.7504,3928.6141,3930.4777,3932.3414,3934.2051,3936.0688,3937.9324,3939.7961,3941.6598,3943.5234,3945.3871,3947.2508,3949.1144,3950.9781,3952.8418,3954.7054,3956.5691,3958.4328,3960.2965,3962.1601,3964.0238,3965.8875,3967.7511,3969.6148,3971.4785,3973.3421,3975.2058,3977.0695,3978.9331,3980.7968,3982.6605,3984.5241,3986.3878,3988.2515,3990.1152,3991.9788,3993.8425,3995.7062,3997.5698,3999.4335
